Timestamp,F3,T7,T8,F4,goodbye_event,hello_event,yes_event
2.2216029167175293,10,7,11,11,False,False,False
2.2282707691192627,7,-4,18,27,False,False,False
2.2364468574523926,14,30,2,13,False,False,False
2.2443480491638184,20,34,13,11,False,False,False
2.25244688987732,11,-27,34,38,False,False,False
2.2606003284454346,-6,-20,27,32,False,False,False
2.268587589263916,-14,36,14,-7,False,False,False
2.2766056060791016,-15,0,9,-20,False,False,False
2.284579277038574,-13,-39,-7,-1,False,False,False
2.2923171520233154,-14,-14,-32,-4,False,False,False
2.2994487285614014,-10,-18,-32,-15,False,False,False
2.307372808456421,8,-19,-19,4,False,False,False
2.3154044151306152,14,-4,-17,16,False,False,False
2.3234007358551025,-2,-9,-7,-2,False,False,False
2.331413507461548,-8,3,4,-14,False,False,False
2.339423894882202,-4,12,5,-12,False,False,False
2.347363948822021,-9,-20,12,-12,False,False,False
2.3553929328918457,-7,-26,9,-11,False,False,False
2.362332344055176,4,11,-14,-12,False,False,False
2.3703091144561768,3,-1,-7,-16,False,False,False
2.378391981124878,-3,-24,10,-7,False,False,False
2.386359214782715,8,52,-8,4,False,False,False
2.394465208053589,10,101,-8,10,False,False,False
2.4023430347442627,0,66,23,15,False,False,False
2.4103763103485107,24,68,16,15,False,False,False
2.41833233833313,36,26,0,17,False,False,False
2.426473617553711,1,-77,21,28,False,False,False
2.4334301948547363,-13,-73,29,19,False,False,False
2.4414291381835938,-5,-2,3,-6,False,False,False
2.4494881629943848,-20,-21,-8,-15,False,False,False
2.457397222518921,-34,-29,-11,-16,False,False,False
2.4654269218444824,-19,26,-25,-25,False,False,False
2.473506212234497,-10,-12,-30,-19,False,False,False
2.4815707206726074,-7,-43,-20,-4,False,False,False
2.489688873291016,30,57,-9,-3,False,False,False
2.496411800384521,42,20,2,-2,False,False,False
2.5045902729034424,3,-118,10,0,False,False,False
2.5125443935394287,0,-63,2,-2,False,False,False
2.520325183868408,21,24,0,7,False,False,False
2.5285348892211914,17,-22,14,31,False,False,False
2.5365922451019287,3,-63,26,28,False,False,False
2.5443665981292725,-11,-47,11,4,False,False,False
2.5525665283203125,-32,8,-10,-6,False,False,False
2.559518337249756,-20,117,-12,-2,False,False,False
2.567568302154541,-2,160,-3,5,False,False,False
2.57558012008667,-21,109,-3,0,False,False,False
2.583561420440674,-22,61,-1,-14,False,False,False
2.5915961265563965,6,-15,0,-10,False,False,False
2.5993661880493164,4,-86,-2,0,False,False,False
2.607560157775879,-6,-41,4,-2,False,False,False
2.6154675483703613,3,-10,16,-9,False,False,False
2.6224167346954346,6,-55,6,-4,False,False,False
2.630429983139038,11,-42,-3,3,False,False,False
2.638326644897461,25,-6,0,1,False,False,False
2.646484136581421,11,-23,-14,-7,False,False,False
2.654538869857788,-4,-12,-28,-4,False,False,False
2.6624436378479004,14,42,-1,10,False,False,False
2.670393228530884,14,40,23,9,False,False,False
2.678363084793091,-13,3,21,0,False,False,False
2.68543553352356,7,32,14,3,False,False,False
2.693312406539917,27,45,0,11,False,False,False
2.701409339904785,-31,-23,-16,-8,False,False,False
2.709381341934204,-66,-46,-6,-32,False,False,False
2.7172293663024902,-8,2,2,-18,False,False,False
2.725460767745972,30,14,2,18,False,False,False
2.7334492206573486,4,-7,0,25,False,False,False
2.741305351257324,-7,-5,-15,0,False,False,False
2.7483222484588623,19,-11,-23,-3,False,False,False
2.7562530040740967,29,-23,2,22,False,False,False
2.7643775939941406,3,0,7,29,False,False,False
2.7723376750946045,-20,-21,-10,-4,False,False,False
2.78033447265625,-17,-58,-3,-28,False,False,False
2.788355588912964,11,0,1,-17,False,False,False
2.7964141368865967,9,22,-2,0,False,False,False
2.8043642044067383,-30,-20,9,6,False,False,False
2.812374830245972,-28,10,15,3,False,False,False
2.8193554878234863,7,50,8,6,False,False,False
2.827442169189453,1,13,14,5,False,False,False
2.835404396057129,-16,-8,19,-7,False,False,False
2.8432953357696533,7,20,4,-15,False,False,False
2.851442337036133,19,14,-14,-7,False,False,False
2.8594391345977783,-6,-3,-11,-9,False,False,False
2.867368221282959,9,40,1,-7,False,False,False
2.8754897117614746,40,35,2,3,False,False,False
2.8834068775177,15,-14,-7,7,False,False,False
2.8904342651367188,-5,22,-20,4,False,False,False
2.8984627723693848,3,22,-25,7,False,False,False
2.9064362049102783,-1,-54,-5,3,False,False,False
2.914270401000977,-4,-29,14,-2,False,False,False
2.9223315715789795,0,20,9,0,False,False,False
2.930529356002808,-24,-31,1,-1,False,False,False
2.938340663909912,-33,-40,2,-7,False,False,False
2.946509599685669,4,12,-2,6,False,False,False
2.953458309173584,18,-3,1,22,False,False,False
2.9624102115631104,5,-2,20,11,False,False,False
2.9695072174072266,10,25,17,-3,False,False,False
2.977475643157959,-2,-24,0,-4,False,False,False
2.9864864349365234,-20,-28,-7,-7,False,False,False
2.99343490600586,1,35,-9,-13,False,False,False
3.001490831375122,15,9,-4,-4,False,False,False
3.009398937225342,1,-40,4,13,False,False,False
3.0175487995147705,-2,-23,-2,13,False,False,False
3.024353742599488,-6,-2,-15,-1,False,False,False
3.0323381423950195,-16,-3,-13,-9,False,False,False
3.040425539016724,-19,5,0,-2,False,False,False
3.052452802658081,-6,19,1,-4,False,False,False
3.056431770324707,0,18,-2,-17,False,False,False
3.064338207244873,2,24,-3,-17,False,False,False
3.072473526000977,5,23,1,-10,False,False,False
3.079439640045166,7,1,0,-10,False,False,False
3.087389707565308,18,8,3,5,False,False,False
3.095451593399048,28,18,21,30,False,False,False
3.103449821472168,15,-2,19,21,False,False,False
3.111440896987915,0,-20,-1,7,False,False,False
3.119249105453491,-1,-1,-3,20,False,False,False
3.1275107860565186,-4,11,0,9,False,False,False
3.13552188873291,-13,-13,-1,-21,False,False,False
3.1434102058410645,-9,-20,5,-9,False,False,False
3.1503162384033203,7,2,17,23,False,False,False
3.158345460891724,8,6,9,17,False,False,False
3.166447639465332,-2,8,-11,-12,False,False,False
3.1743476390838623,-9,-3,-16,-21,False,False,False
3.182356119155884,-5,-27,-15,-11,False,False,False
3.190652370452881,2,-15,-24,-7,False,False,False
3.198490858078003,-1,-12,-14,-9,False,False,False
3.20637321472168,-12,-11,1,-12,False,False,False
3.213416814804077,-5,17,-5,-17,False,False,False
3.2213034629821777,1,22,0,-7,False,False,False
3.229454040527344,-3,-3,20,12,False,False,False
3.237435340881348,-12,-1,11,15,False,False,False
3.2453060150146484,-18,14,-5,5,False,False,False
3.253340005874634,-18,-2,-5,3,True,False,False
3.2613470554351807,-7,-6,0,11,True,False,False
3.269459724426269,20,29,17,16,True,False,False
3.277486562728882,36,19,23,5,True,False,False
3.284300804138184,22,-29,0,-2,True,False,False
3.292281150817871,14,-17,-7,3,True,False,False
3.30031967163086,16,22,7,3,True,False,False
3.308321952819824,4,-1,3,-6,True,False,False
3.316316843032837,-2,-29,0,-8,True,False,False
3.324326038360596,0,-6,5,-6,True,False,False
3.3323142528533936,-15,-12,1,-2,True,False,False
3.3402724266052246,-8,0,-1,2,True,False,False
3.3472580909729004,28,52,-7,1,True,False,False
3.355316400527954,3,9,-21,-3,True,False,False
3.3634324073791504,-43,-38,-23,-10,True,False,False
3.371356964111328,-16,13,-9,-14,True,False,False
3.3793604373931885,3,5,-1,-4,True,False,False
3.38741421699524,-26,-48,-4,4,True,False,False
3.3955109119415283,-23,-12,-9,-4,True,False,False
3.4034156799316406,6,36,-4,-7,True,False,False
3.4104151725769043,13,21,11,12,True,False,False
3.418282985687256,7,24,18,19,True,False,False
3.4273715019226074,7,31,13,6,True,False,False
3.434300422668457,1,-30,18,10,True,False,False
3.44235634803772,13,-26,18,20,True,False,False
3.4504382610321045,39,39,7,6,True,False,False
3.458349227905273,31,7,10,0,True,False,False
3.4663021564483643,9,-24,6,7,True,False,False
3.4732022285461426,-8,-7,-13,1,True,False,False
3.481462001800537,-27,-19,-20,-20,True,False,False
3.4894261360168457,-17,-9,-17,-36,True,False,False
3.4972522258758545,-16,-24,-19,-37,True,False,False
3.5054280757904053,-53,-76,-18,-28,True,False,False
3.513381242752075,-35,-15,-14,-16,True,False,False
3.5213711261749268,32,65,3,6,True,False,False
3.529447317123413,28,7,30,34,True,False,False
3.5374341011047363,-9,-8,42,39,True,False,False
3.544361114501953,21,119,22,21,True,False,False
