Timestamp,F3,AF3,F7,T7,P7,O1,O2,P8,T8,F8,AF4,FC6,F4,word_label
4.117221832275391,28,39,37,34,25,18,18,31,13,17,33,24,18,sil
8.61621618270874,0,69,12,42,8,1,38,20,24,13,22,-7,-2,sil
12.993836879730225,-19,-29,-27,-47,-24,-34,-1,11,9,-10,-12,-10,-10,sil
16.930755853652954,2,-15,0,6,23,35,-7,-34,-26,-20,-15,-21,-12,sil
8.593121528625488,-18,27,-42,33,13,0,8,31,3,-19,-8,-13,-34,sil
28.562775135040283,-30,-16,-36,-8,12,-1,26,21,17,-14,-24,-15,-29,sil
4.324220657348633,-17,-20,4,-16,-1,-16,-32,-12,-6,-10,-20,-2,-25,sil
19.87870645523072,7,13,15,13,5,18,30,34,37,37,13,17,5,sil
6.441768169403076,19,61,32,29,2,-3,-14,-36,-26,-10,1,-39,-27,sil
12.716078758239746,10,7,-10,1,-25,18,-8,-22,-18,-3,0,-6,12,goodbye
4.90691351890564,-15,-37,12,-56,4,17,-5,13,-1,-34,-10,-7,5,sil
20.97187876701355,23,5,25,-6,6,-6,-9,-15,-2,16,9,11,5,sil
13.474277257919312,0,15,-24,8,-12,14,29,-7,-6,2,8,0,-21,goodbye
28.45251846313477,-6,18,14,24,1,0,-9,-8,0,14,-1,10,-2,sil
11.65963339805603,-36,1,-17,45,2,0,10,6,-10,-35,-21,-52,-53,sil
23.678904056549072,-4,-14,-16,-59,-24,-20,-20,-13,-2,0,-5,-6,-8,sil
7.807330131530762,-9,-3,4,-10,-15,9,19,-3,-6,-6,-4,-12,1,sil
3.0296921730041504,2,-1,6,-2,8,0,9,7,5,-10,-4,-1,0,sil
12.572811603546144,-4,-4,6,11,4,27,21,29,15,9,12,21,12,sil
15.111076354980469,32,19,40,3,16,-3,5,37,24,18,20,29,39,sil
13.902950763702393,0,19,3,-7,0,-18,-1,13,-9,2,1,0,-7,goodbye
25.09010076522827,-35,-9,-11,37,14,47,21,-7,-18,-9,-19,-30,-39,sil
8.336115598678589,34,33,49,20,12,2,-2,14,10,13,36,24,35,sil
14.198083639144896,33,-4,0,-13,-11,-9,-16,-3,-3,-6,-10,3,-1,sil
19.28789544105529,-21,7,-22,10,-14,42,-2,-57,-25,-4,-19,-22,-40,sil
6.428727626800537,4,0,0,29,-12,-21,-2,-3,0,4,18,9,30,sil
8.250962257385254,11,21,3,44,18,47,6,0,-13,-2,-4,-6,0,sil
17.831042528152466,-12,-15,-6,9,2,41,31,16,1,0,-4,-4,0,sil
24.963256359100345,35,16,51,4,13,-38,-2,33,44,12,34,57,53,sil
17.084291696548462,13,30,3,27,9,67,0,-13,-23,-1,23,-3,21,sil
0.6027693748474121,38,32,24,-3,12,9,6,-5,7,18,29,2,34,yes
5.851675510406494,6,8,3,29,7,40,-4,-24,-11,-6,-1,-17,-13,sil
10.415893077850342,2,-6,0,-2,36,29,6,33,24,10,1,18,18,sil
26.89203143119812,-54,-1,-20,1,13,10,8,3,-2,1,-6,-21,-33,sil
14.708143949508669,28,7,8,3,3,7,20,24,26,15,16,36,32,sil
10.323672771453856,11,9,-9,29,1,11,13,2,-23,-14,-22,-47,-26,hello
16.938223838806152,9,-54,3,-56,-8,-6,-24,-14,-8,15,-9,17,19,sil
7.655702590942383,30,26,51,1,37,5,4,22,0,7,21,22,21,sil
19.02097201347351,26,39,18,19,19,8,7,-1,-5,11,17,2,18,sil
3.789162635803223,-29,-29,-33,-23,2,-19,-1,-2,-17,-5,-20,-28,-18,hello
29.074047088623047,9,9,-6,5,-1,-32,3,-15,-7,5,5,13,14,sil
18.54220080375672,7,7,9,52,8,25,34,25,52,5,11,39,1,sil
26.44462466239929,-25,1,-10,11,37,36,13,15,5,12,-25,-19,-62,sil
28.81456685066223,-3,-1,-3,25,13,0,-16,-22,-13,-4,3,-7,-2,hello
15.088977098464966,-34,49,-44,51,12,-5,14,-5,-7,-43,-13,-48,-46,sil
20.349992513656616,20,-1,-42,-13,-81,-78,-50,-116,-60,-54,11,-64,4,sil
25.986964464187626,-29,-38,-10,-31,-21,1,-28,-6,-15,-40,-33,-36,-47,sil
7.545091390609741,-23,8,-2,11,11,0,8,37,29,-20,0,27,6,sil
12.597171545028688,-30,-21,-38,-8,-35,-25,-39,-41,-49,-17,-21,-41,-27,goodbye
0.642601728439331,-31,-43,-23,-34,0,0,-20,1,2,-13,-19,4,-5,sil
2.4190750122070312,1,-24,-1,-46,-10,-40,-12,8,-4,-7,-3,-4,-2,sil
23.474381923675537,42,-4,38,-11,-6,-33,-24,-5,5,-2,4,18,37,goodbye
19.2889666557312,23,-10,36,1,3,16,10,21,16,13,9,16,26,sil
10.036110639572144,-1,-18,0,-7,10,-25,33,61,47,4,14,43,43,sil
21.10288619995117,-27,-38,-6,-37,23,-40,-7,-8,-10,-11,-17,-12,-19,sil
15.089721202850342,-11,2,15,-15,6,4,-3,-3,-11,0,0,-7,-13,goodbye
3.894867658615112,20,-1,4,1,-8,0,-41,-31,-33,4,5,4,14,sil
6.540013313293457,-4,4,2,16,14,2,-7,-8,-12,2,2,-4,0,sil
3.1308956146240234,-27,3,-10,10,12,38,14,-13,-19,5,-11,-18,-20,sil
19.943071365356445,29,6,9,2,14,4,-11,11,3,60,0,-7,2,sil
2.187709093093872,-25,-60,5,-27,-5,-80,-23,-12,-12,-16,-23,-14,-6,sil
10.140476942062378,-13,-15,-17,-9,0,0,15,2,0,-2,-11,0,0,sil
24.38569045066833,-14,-41,-11,-29,2,26,-6,8,10,4,-8,4,15,sil
23.12719821929932,-6,-7,-20,28,12,5,16,11,14,3,0,12,22,sil
16.756723165512085,22,23,7,-4,1,6,10,8,8,4,4,4,0,sil
10.955928564071655,0,-2,-12,-4,-23,15,-17,-13,-2,1,3,0,0,sil
6.812804460525513,-17,-9,-4,41,-5,26,2,2,2,-21,-32,-35,-51,sil
14.67926573753357,2,36,16,-20,-2,15,26,38,10,24,26,32,35,sil
24.93934464454651,1,15,-16,27,0,38,14,9,13,-3,9,9,-1,sil
4.932853221893311,-15,-11,-6,10,15,-6,21,17,4,1,2,1,-1,sil
11.020782232284546,31,2,-2,-18,-3,2,-8,-22,-5,-9,-6,-13,8,sil
9.257603168487549,0,3,2,18,-17,-32,-3,30,39,2,9,8,13,sil
22.6747088432312,-15,-28,-1,-19,-1,11,-13,-2,-15,-22,-20,-27,-37,sil
13.50198483467102,-38,-59,-11,-13,5,3,-19,-7,-8,-2,-18,-12,-13,sil
8.625654697418213,9,17,-7,29,0,54,0,-6,5,-2,-15,-14,-13,sil
26.988104104995728,36,70,-8,40,-12,73,4,-36,-35,1,18,-7,12,sil
11.636137962341309,13,13,18,21,12,4,0,-2,9,5,22,34,33,sil
13.65880846977234,-63,-77,-35,-69,0,-129,-29,-14,-18,-10,-29,-23,-22,sil
12.157319068908691,-9,7,-4,-14,15,7,6,-3,-5,4,-14,-18,-20,hello
21.08297872543335,-68,-101,-52,-43,-10,0,-22,-10,-17,-55,-53,-43,-37,sil
17.6982319355011,-24,3,-13,48,17,38,22,17,-20,11,-77,-32,-39,sil
2.596662759780884,-32,-37,-27,-16,15,23,-10,2,0,-25,-14,-13,-32,sil
17.98684024810791,19,-13,7,-13,-19,-25,-7,-9,0,-14,-8,3,7,sil
10.04682970046997,71,-1,-24,-26,-57,-48,-49,-83,-53,-12,10,-51,16,sil
17.61901068687439,48,5,14,0,-27,-1,-24,-45,2,-9,43,18,31,sil
4.960636377334595,5,-5,3,16,-1,3,-3,-19,-4,-6,0,-9,-3,sil
11.141508102416992,-36,-33,-21,6,15,-22,-14,-2,-1,0,-20,-32,-41,sil
15.330139398574827,14,4,-2,-7,-23,-25,-31,-42,0,11,8,10,23,sil
15.599727153778076,-5,-7,-2,-8,9,-16,-11,-4,-3,-11,-3,-6,1,sil
28.146339416503903,32,34,16,-37,-6,-33,-23,-20,-30,12,42,17,30,sil
5.642285108566284,31,20,27,-16,0,-9,-11,-1,2,11,27,15,31,sil
26.289230346679688,49,27,38,28,6,-25,17,17,25,8,23,32,53,hello
16.192524194717407,-35,-29,-10,0,4,-20,8,14,0,-2,-12,-17,-9,sil
19.053505182266235,30,51,0,15,20,19,-4,0,-32,-21,-3,-57,-18,sil
10.619678258895874,-15,-72,10,-55,-8,-9,-21,-4,-29,20,-5,3,-5,yes
13.432681560516356,-47,-8,-8,6,20,-1,-3,-14,-17,-10,-32,-26,-46,hello
26.594944953918457,-25,0,-31,25,41,33,27,34,0,0,-20,-7,-32,sil
7.986191987991333,28,17,23,20,10,10,-18,-23,-4,9,7,-8,15,sil
11.369284391403198,-5,0,-4,-8,2,0,-31,-53,-32,-4,-15,-35,-7,sil
22.61508512496948,-1,-10,-9,-10,2,1,12,17,15,-2,-10,2,-6,sil
15.977031469345093,-63,-57,-74,-25,-11,16,-18,-65,-37,-71,-48,-59,-66,sil
2.7172293663024902,-8,8,-12,2,23,16,-1,5,2,14,21,7,-18,sil
12.287966251373293,-2,62,-20,25,6,64,17,-8,-9,10,11,-21,-17,sil
5.650242805480957,-1,-12,32,-28,0,-18,-3,11,29,-3,8,23,12,sil
16.52327847480774,3,0,18,-17,15,-10,-16,-8,-39,-11,0,-12,4,sil
26.42099571228028,5,-3,25,-44,14,-58,5,26,19,18,16,24,23,sil
29.64146590232849,-11,-6,-27,-29,0,7,-2,-23,-20,-22,-11,-35,-19,sil
5.180613279342651,-2,-19,-26,-2,-5,-4,-4,-29,-22,-7,-7,-8,7,sil
2.316092014312744,4,1,-3,-32,-28,-31,-18,-43,-13,-7,0,-6,0,sil
25.314510107040405,-35,-32,-45,-4,-3,11,18,-2,-22,-11,-19,-8,-19,sil
20.572019815444943,-8,-12,6,-23,-9,-33,-19,-20,-25,1,-10,-1,4,sil
29.002972841262817,-52,-16,-21,-9,2,1,9,31,-3,-16,-17,-41,-52,sil
1.4320909976959229,15,15,18,15,10,11,0,7,0,-8,0,-8,-5,sil
20.255809783935547,1,0,8,-1,1,-12,-15,-11,-18,5,-5,-15,-3,hello
24.49268245697021,18,37,7,46,-3,78,16,9,-2,3,7,5,-4,sil
18.770066022872925,-2,0,-8,-14,12,15,-33,-70,-45,1,-6,-12,0,sil
3.2979233264923096,-14,-27,-13,-15,0,5,5,14,2,13,-8,0,-8,sil
19.357139587402344,-27,-112,-1,-74,-13,-11,-56,-30,-8,-15,-39,-5,-15,sil
22.155210971832275,-25,8,-33,8,4,-8,13,-2,-5,-26,-16,-43,-56,sil
18.091408014297485,0,-7,0,-4,-29,-1,-27,-29,-4,-13,-12,-12,-17,sil
2.6361336708068848,-6,37,-15,37,-2,-35,3,1,11,8,15,1,7,sil
25.62982988357544,-6,4,-34,5,-9,-2,-5,-14,-16,11,-4,-13,7,sil
10.897456645965576,29,13,13,6,0,8,40,54,96,37,50,122,89,sil
7.994096517562866,-11,-2,-7,12,9,10,0,-20,-5,-15,-8,-27,-12,sil
7.9817893505096436,18,10,0,-15,-14,-31,2,-7,-7,0,11,-3,7,sil
21.409809112548828,-45,-38,-26,-14,-2,-8,-8,24,9,-7,-14,-5,-31,goodbye
20.10605096817017,-29,-24,-15,-18,-5,13,12,11,4,3,-3,3,8,sil
19.91755104064941,22,-1,11,19,2,-4,3,16,32,-4,17,27,17,sil
25.906853675842285,-2,-21,-19,24,-39,-14,-36,-84,-82,-12,-15,-59,-37,sil
1.8245248794555664,-9,-59,0,-23,-15,13,5,-3,-7,0,-13,3,-7,sil
15.53607702255249,-23,-31,-40,-30,-23,-28,-1,-7,6,-15,-20,-2,-17,sil
5.112113237380981,-8,-29,-12,-21,-1,-4,-14,-7,3,-7,-6,-6,-1,sil
27.85607075691223,-8,-13,19,15,-16,-16,9,12,0,-3,-2,18,2,sil
15.135998010635376,-19,-13,-16,-37,24,12,14,20,5,1,-9,-9,-18,goodbye
20.16475224494934,-35,-27,6,-82,8,-79,-14,7,0,0,-15,-15,-18,sil
6.806089162826538,27,25,35,6,-38,-67,-63,-95,-82,-69,-18,-97,-53,sil
22.875707387924194,29,14,27,33,26,7,23,40,20,9,24,43,50,sil
0.5240597724914551,22,5,10,-4,-15,-38,-31,-13,1,-6,13,0,19,sil
12.551951885223389,-10,-10,1,-10,10,-39,2,16,30,14,12,20,21,sil
24.84383654594421,-13,0,12,24,9,-14,-26,-32,-16,62,2,-3,4,sil
4.339808225631714,-22,-27,7,35,-2,-56,-13,-6,2,-1,6,25,30,sil
26.506786346435547,6,6,-4,-23,-12,-17,-23,-25,-7,-4,-3,-4,-8,sil
16.381162405014038,-8,5,14,5,18,12,-3,8,-1,77,0,-4,-19,sil
24.331912755966187,30,20,32,16,6,-8,19,20,9,18,19,30,32,sil
29.62839436531067,-44,-30,-8,12,3,24,12,-8,-8,-21,-26,-23,-43,sil
13.610536336898804,-22,-14,15,-10,16,-19,-15,15,29,4,-10,3,-41,hello
16.144177198410034,-14,-24,-16,-6,-7,30,7,17,-1,-20,-18,-9,-17,sil
14.31964111328125,1,-10,-9,12,0,-5,13,27,20,0,12,26,47,sil
7.064120292663574,-49,-21,-36,13,-9,-39,-29,-3,5,-48,-25,-13,-40,sil
5.105709791183472,34,30,48,-1,4,3,4,0,2,7,5,2,15,sil
8.343160629272461,34,33,45,22,10,-2,-11,12,17,16,29,29,17,sil
23.70096063613892,-3,8,-26,19,12,-2,2,5,5,-5,-4,-15,-13,sil
27.445152759552,-35,-25,-11,-22,-12,-46,-18,-8,-28,-14,-19,-8,-4,sil
20.27478051185608,-33,-24,-19,-5,-21,2,1,16,14,0,-19,0,-19,sil
15.921744585037231,9,3,7,2,-1,-5,-7,-4,0,-1,9,8,13,sil
0.9123563766479492,47,59,72,-1,14,17,22,25,17,30,74,43,17,sil
20.7007384300232,-10,-29,3,-3,5,-20,-42,-26,8,0,-30,-32,-68,sil
19.40724754333496,21,37,26,29,10,41,9,25,7,23,29,29,20,sil
19.99015712738037,11,-11,17,14,0,4,1,0,1,1,4,26,11,sil
5.254685878753662,-10,-10,-11,5,14,20,5,7,0,2,-16,-2,-19,sil
2.304097890853882,-19,-4,-5,-27,8,6,-6,18,0,-5,-11,-13,-20,sil
23.589459896087646,-1,-11,5,-28,16,-39,26,53,52,19,16,45,10,sil
25.017767667770386,-44,-4,-41,14,-21,-17,18,13,23,-19,-13,-7,-28,sil
26.33377432823181,0,0,39,-23,-2,-60,-36,-7,0,13,25,22,13,sil
21.276004552841187,51,32,16,-18,-15,-8,-32,-1,19,7,25,28,44,sil
28.01969742774964,-12,-17,-30,-4,12,0,-10,-17,-27,-13,-57,-45,-28,sil
6.757128715515137,-14,70,-29,32,-38,-33,4,-49,-31,-39,5,-47,-33,sil
16.901070594787598,31,7,37,8,-7,-19,0,3,8,20,6,31,6,sil
9.060651540756226,-15,-23,-9,-19,-5,-40,-35,-32,-30,-10,-19,-24,-16,sil
19.696874141693115,58,2,67,-12,32,-54,12,58,40,5,24,60,76,sil
8.564736127853394,8,10,13,-14,6,2,17,23,-3,0,14,11,11,sil
12.283120155334473,-18,-21,-18,-31,25,28,10,21,14,-10,-12,0,-8,sil
12.241812467575071,-24,-28,-21,0,-30,-31,-40,-39,-17,-26,-20,-21,-35,sil
2.449432611465454,12,17,28,5,3,-27,-25,-16,-3,21,26,10,11,sil
27.638787508010864,-32,-27,-11,0,12,-9,1,21,-1,5,-15,6,-20,goodbye
26.450416326522827,-3,-58,93,-68,-18,-10,-11,23,7,45,-1,27,16,sil
16.276760578155518,-17,-23,-14,10,-5,-6,-10,0,7,-3,-21,6,-1,sil
21.953733205795288,-42,-41,-28,-33,-5,-56,-17,-23,-19,6,-19,-32,-34,sil
2.4072768688201904,6,40,9,33,-21,13,24,16,0,-1,10,-6,13,sil
21.68386149406433,-11,-25,11,-38,21,16,-6,5,0,1,-14,-20,-12,sil
9.754246473312378,12,-6,28,12,3,-12,-11,9,15,1,9,17,7,sil
3.0132768154144287,15,3,-4,12,10,7,0,2,-3,1,-1,-4,8,sil
28.862547636032104,-18,-16,-26,-5,-5,2,0,1,-3,-16,-9,-17,-13,sil
25.175902843475345,32,11,4,33,-10,77,-28,-48,-57,-9,-12,-42,0,sil
20.457247972488403,18,27,10,30,6,42,23,3,13,18,27,25,29,sil
16.499460458755493,-25,22,-47,8,5,52,-13,-45,-63,-5,-33,-59,-54,sil
26.717591285705566,34,110,9,81,-10,-18,27,-9,-1,-7,36,-3,22,sil
6.104032039642334,11,11,3,20,4,1,2,17,15,14,18,23,28,sil
28.055629014968872,-30,-13,-21,-12,11,-11,34,47,19,2,-12,4,-20,goodbye
18.391279697418213,18,4,4,-23,-4,-24,-5,0,11,-18,16,2,16,sil
2.919947862625122,68,53,33,29,9,52,23,9,30,15,33,44,60,sil
9.274294376373293,19,25,52,-8,3,-15,-4,20,26,28,27,52,12,sil
18.565141677856445,-22,-8,-52,-31,-21,-23,11,12,7,10,-9,0,-3,sil
29.271925926208496,4,32,-11,84,-1,114,15,-10,-13,-1,1,-13,-17,sil
8.602045774459839,2,5,-3,-17,13,8,-1,4,-3,-7,0,-9,-9,hello
10.49414873123169,5,-17,3,-41,-5,0,6,13,-2,13,22,12,15,sil
20.10169267654419,37,57,15,82,-14,130,5,0,-5,2,8,-11,-12,sil
15.152470111846924,23,22,15,4,23,33,37,37,41,8,18,30,38,sil
27.76806116104126,-22,-12,-17,-7,-124,-82,-47,-75,-10,-1,-5,-15,-27,sil
0.7841248512268066,26,26,11,20,0,-14,-4,22,6,-16,4,13,2,sil
0.4802820682525635,-2,2,1,91,-24,13,-5,1,0,-2,-1,-1,0,sil
7.8462138175964355,0,26,-15,4,13,-10,-10,-30,-7,84,13,-17,-20,sil
1.414771318435669,-31,-20,-42,13,-15,40,1,1,-6,-15,-32,-28,-35,sil
14.087645530700684,-27,-16,-25,-13,-13,-12,0,-10,-11,-14,-27,-24,-40,sil
20.02889060974121,27,9,11,17,23,18,26,43,59,0,0,42,3,sil
29.46292734146118,-9,2,-20,-22,-7,5,1,3,-28,-6,-4,-7,0,sil
4.292236566543579,24,-7,3,-2,0,-20,-36,-31,-11,-9,-1,3,9,sil
9.362475156784058,27,-6,47,-64,-26,-105,-31,-9,11,17,33,41,44,sil
15.05475902557373,42,56,30,14,19,-2,0,29,23,4,22,24,30,sil
15.566980123519896,52,-18,31,-37,10,21,-1,24,21,62,28,60,59,sil
22.538307189941406,-1,-3,17,-2,17,-9,12,-9,15,5,3,32,13,sil
21.809285163879395,-2,7,-11,0,6,13,20,18,10,25,8,22,27,sil
23.174049377441406,14,20,27,12,22,9,20,30,38,15,18,30,27,sil
1.115771770477295,-21,-49,-33,-56,-12,-57,-8,0,-16,-19,-10,-23,-2,hello
20.667882442474365,-3,1,-16,-8,-1,5,0,-5,-13,0,2,-3,-6,sil
27.630794525146484,-41,-54,-6,-39,10,-90,-7,18,-5,2,-26,-1,-19,goodbye
12.265788793563845,25,13,32,21,-8,-9,21,35,10,3,28,26,36,sil
8.85660982131958,-7,-18,13,-31,-14,-36,-25,-4,-19,0,4,-8,14,sil
9.047584056854248,-29,-10,-23,-24,5,-2,-4,-17,-11,-10,-24,-22,-18,sil
2.865945339202881,11,10,3,21,-2,48,27,-15,-11,-16,-9,-28,-12,sil
7.161052227020264,6,-7,8,20,10,8,0,30,27,13,13,33,6,sil
18.47473692893982,-37,-54,-9,-35,0,-6,-17,-9,0,-38,-31,-24,-34,sil
12.559797525405884,26,12,3,34,20,19,4,5,1,21,11,23,16,goodbye
27.153982400894165,16,14,13,43,3,56,-6,-24,-5,7,-5,-17,-12,sil
3.3088536262512207,11,12,-5,0,-15,19,-14,-10,-11,-17,-8,-16,-13,sil
18.304017066955566,-30,15,-26,27,3,0,-18,-37,-42,-40,-12,-45,-27,sil
5.012721538543701,-12,-54,-3,-39,-5,-43,-37,-16,-30,0,0,-23,11,sil
7.642219543457031,19,21,0,0,6,20,2,-16,-1,10,25,15,25,sil
5.157980918884277,17,12,24,7,18,7,-5,2,-15,6,15,9,23,sil
28.36085200309753,-38,-14,-32,0,-10,0,5,-9,-5,-7,-35,-17,-35,sil
13.363789558410645,-12,-9,-21,13,35,-5,41,35,5,-15,-17,-12,-14,sil
29.074528694152832,-5,-3,3,-36,1,-10,-25,-21,-23,-10,-20,-23,-39,sil
29.84635257720948,-9,1,0,17,-4,-18,-1,-2,-5,-5,0,-18,-7,sil
23.240833044052124,-33,-6,-35,-4,-45,9,-3,-36,-27,0,-6,-24,-40,sil
15.731894969940186,20,12,34,-28,4,-22,48,26,33,13,28,32,30,goodbye
9.160042762756348,3,0,-8,0,-20,-21,1,-1,-2,-2,9,2,16,sil
16.022873640060425,21,-11,1,-9,1,-8,-15,-2,-19,3,-7,-18,-3,goodbye
28.26185703277588,-57,-103,-20,-65,0,-3,-45,-24,-31,-53,-69,-70,-99,sil
24.22209143638611,4,-22,9,-19,-6,-38,-8,-21,0,0,-6,5,17,sil
17.436110496520996,4,11,16,-14,-13,-32,0,4,31,16,17,22,13,sil
10.929330587387083,-5,-5,13,7,0,-23,-9,-11,9,3,-7,-7,-3,sil
29.99047613143921,-22,-35,-28,-26,-12,-45,-23,-7,0,-4,-36,-8,-16,sil
29.34233355522156,9,14,-11,4,26,25,8,16,1,1,15,-1,16,sil
3.9622995853424072,-3,0,0,-22,-16,1,4,-17,-17,-13,-24,-5,-20,sil
11.375687837600708,9,-6,2,-23,4,-60,-12,-1,2,18,22,13,32,sil
18.406530380249023,-48,-44,-11,-18,-7,-37,20,-2,-4,-1,-15,-16,-29,goodbye
0.8720614910125732,11,29,31,10,17,12,-2,-1,-5,-11,-4,-27,-45,sil
10.581681728363035,-44,-34,-17,-30,-13,-51,-22,-34,-26,-10,-28,-30,-48,sil
1.1321876049041748,57,39,71,45,1,-4,-21,4,28,15,43,45,34,sil
19.72459888458252,-8,11,-10,-11,4,41,-10,-12,-2,-6,-14,-2,-18,hello
8.81718397140503,-16,-31,-2,-47,17,-83,-16,11,-2,15,-3,-3,-13,sil
15.113956451416016,-10,-11,5,-11,-10,-19,-3,7,-25,5,4,9,9,sil
26.727670669555664,35,8,22,-11,-18,-3,-2,20,12,17,19,16,32,goodbye
7.807726144790649,19,0,30,-26,9,-53,12,31,6,8,7,16,8,sil
5.758328437805176,-9,9,4,9,-5,4,-1,-18,-19,-38,-19,-28,-30,sil
3.826701879501343,9,-20,-3,-26,-16,-83,-22,5,17,5,21,15,29,hello
1.548670768737793,-15,-22,-1,-28,2,0,-2,-1,-13,11,0,4,2,sil
9.155121088027954,-16,2,-24,0,4,30,22,7,0,-27,-7,-14,-9,goodbye
7.744150876998901,-9,-3,-24,3,7,43,14,-24,-20,-32,-35,-51,-41,sil
19.20223355293274,9,8,-4,22,4,52,-3,-25,7,-4,-3,7,0,sil
15.609915018081663,-18,-10,-4,28,-15,2,-5,-3,-31,-4,-14,-25,-25,sil
3.4823033809661865,-6,-8,-18,4,12,-9,-7,-2,-2,15,20,19,27,sil
25.1024112701416,-22,-22,-24,-1,9,4,-2,-2,-6,11,8,6,14,sil
26.95716619491577,1,-7,15,33,7,30,12,11,4,0,14,7,22,sil
7.571991205215454,3,0,-13,-34,15,6,19,5,6,-9,-15,-9,-11,sil
14.220391511917114,-23,-11,4,18,15,-28,7,18,10,-7,5,11,-3,sil
15.806109428405762,-16,-18,4,-4,4,-14,-12,11,-13,-23,-46,-21,-23,sil
2.7466630935668945,-11,-6,-3,34,-4,4,0,3,-8,-9,-5,-4,-12,hello
2.5901477336883545,18,16,13,4,-3,0,-3,-17,-3,1,28,13,27,sil
27.461053609848022,-8,-23,0,-22,-30,-36,-24,-25,-18,-12,-8,-7,3,hello
5.671140193939209,-43,-34,-31,-13,14,-44,11,10,-18,-7,-10,-19,-19,sil
17.2230966091156,-1,-7,-2,11,0,-1,0,3,1,6,2,6,1,sil
23.04258728027344,46,28,39,19,7,-27,9,44,50,17,46,57,57,hello
27.33986616134644,3,-28,3,-33,-9,0,4,3,-4,2,-4,0,0,sil
19.202539443969727,12,8,0,10,0,7,-12,-47,-64,4,18,-12,23,sil
29.713897466659542,8,1,33,-16,-16,-11,13,27,21,55,23,31,26,goodbye
7.340001344680786,9,-24,-19,3,13,-4,-13,-5,-1,13,5,8,14,sil
10.179046869277954,27,3,22,16,-20,-24,-28,-24,1,-8,15,5,15,sil
7.932972431182861,-26,-32,-19,6,3,-46,-28,11,0,-7,-11,-12,-23,sil
15.474925994873049,-17,-1,9,25,-7,10,26,27,18,29,1,14,1,sil
16.228604793548584,17,11,7,3,-2,0,11,8,39,10,21,24,10,sil
29.31400489807129,-22,-9,-13,-27,20,-17,25,21,12,-2,-14,-11,-14,hello
14.685725450515749,28,30,15,6,-1,15,12,-2,0,5,21,-2,23,sil
13.458046436309814,-12,-2,-24,-51,-2,-14,18,19,26,0,-7,2,-10,sil
5.38585376739502,29,8,20,-1,5,1,14,23,32,10,32,54,58,sil
21.34670805931092,19,-10,-9,5,-5,2,4,9,7,-5,-9,-1,25,goodbye
6.37415623664856,-6,-25,2,-22,4,-34,14,7,-6,0,-5,7,7,sil
13.8351092338562,-53,-46,-56,-22,11,-13,23,27,30,0,-35,-43,-85,sil
11.571682691574097,-30,-18,-61,-7,10,19,33,36,12,-12,-41,-40,-70,sil
24.119088411331177,-13,4,-8,14,-3,-7,-17,-1,3,-5,-2,13,-6,sil
20.533809900283813,-45,-34,-40,-34,-5,-39,11,1,2,-1,-25,-12,-10,sil
25.01896405220032,0,34,-3,53,10,65,33,6,-35,-34,-6,-36,-14,hello
2.549175977706909,7,-35,7,-40,6,11,0,13,2,2,-8,15,18,sil
18.3355450630188,4,-12,10,15,18,44,13,29,46,8,16,24,15,goodbye
9.789701461791992,23,29,21,11,-3,0,-13,-35,-18,10,24,7,12,goodbye
2.260326147079468,-10,-2,-24,2,1,3,17,21,-1,7,7,10,-4,sil
21.974984407424927,16,0,5,-11,21,6,18,13,-7,3,4,-11,17,hello
11.354258060455322,-18,-8,-51,4,-52,44,25,-20,-2,-6,-13,3,5,sil
5.618053197860718,0,15,1,20,10,37,18,-10,-1,3,10,0,-2,sil
22.59799337387085,21,6,0,-2,5,18,10,10,10,-12,10,0,19,sil
15.063581466674805,5,-52,37,-50,-21,-118,-52,-4,-2,-3,9,37,25,sil
28.208994150161743,28,87,0,52,-9,-13,30,-32,-7,-6,11,-11,-3,sil
5.318180322647095,-15,-2,-20,1,-4,22,-6,-15,-2,-1,-2,0,3,sil
14.139746904373167,-3,9,3,10,1,43,-3,-11,0,0,6,23,12,goodbye
23.17072415351868,3,37,17,10,23,24,23,38,8,4,2,-18,-37,sil
17.187593460083008,-12,-23,-10,-36,-22,-23,0,0,2,1,-9,17,-8,sil
29.54654550552368,4,18,4,-30,0,-6,1,0,0,15,17,1,2,sil
25.386400938034058,16,0,50,6,16,6,-7,1,17,0,4,34,17,hello
17.119932889938354,-9,24,-1,43,26,4,31,24,22,-16,0,11,-8,sil
23.84144949913025,2,-39,10,-14,-8,-12,-24,0,6,16,-14,13,-2,sil
29.78283929824829,-1,19,12,16,-3,12,24,-19,-13,-1,6,-13,-9,sil
24.838075637817383,-20,-58,-2,-52,-21,-76,-35,-53,-40,-23,-37,-32,-14,sil
2.2762577533721924,-27,-27,-10,-5,2,-6,-9,-8,-24,-16,-40,-43,-42,sil
14.252880811691284,-41,-53,-32,-70,-5,3,-3,0,10,-23,-32,-10,-35,sil
29.16292762756348,4,3,32,0,15,-1,-12,42,31,0,9,37,31,sil
18.656550645828247,-23,10,-5,6,8,0,-8,-16,-17,-60,-19,-58,-45,sil
27.07529640197754,8,1,19,-18,-16,-15,0,18,-1,-6,1,-5,-1,sil
17.1143000125885,-18,-30,-13,-15,-2,-11,-7,-23,-37,-8,-5,-8,-13,sil
10.25650715827942,-35,7,-26,7,-14,0,12,-12,-5,-22,-12,-25,-27,sil
